id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,tags
513,1967113,37,San Diego State University,"Spilde, Katherine",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1967113&showMyProfs=true,17,77,2,4.1,0.32825345,"Clear grading criteria,Graded by few things,Get ready to read,Test heavy,Participation matters,Test heavy,Clear grading criteria,So many papers,Participation matters,Graded by few things,Clear grading criteria,Get ready to read,Graded by few things,Test heavy,Participation matters,Clear grading criteria,Clear grading criteria,TEST HEAVY,GRADED BY FEW THINGS,Get ready to read,Clear grading criteria,GRADED BY FEW THINGS,GRADED BY FEW THINGS,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,Caring,Get ready to read,Clear grading criteria,GRADED BY FEW THINGS,Get ready to read,Gives good feedback,Get ready to read,Clear grading criteria"
1464,2399330,69,Northern Arizona University,"Bliss, Lisa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2399330&showMyProfs=true,9,78,2.1,4.1,0.46169179,"Skip class? You won't pass.,Hilarious,Caring,EXTRA CREDIT,Clear grading criteria,Get ready to read,Lecture heavy,Tough grader,Gives good feedback,Respected,Group projects,Lots of homework,Skip class? You won't pass.,Test heavy,Clear grading criteria,Hilarious,Caring,Gives good feedback,Skip class? You won't pass.,Caring,Hilarious,Caring,EXTRA CREDIT,ACCESSIBLE OUTSIDE CLASS,Hilarious,EXTRA CREDIT,Participation matters,Skip class? You won't pass.,Clear grading criteria"
576,928269,41,University of Central Florida,"Kwun, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=928269&showMyProfs=true,60,79,3.2,4.1,0.3746376,"Group projects,Amazing lectures,Skip class? You won't pass.,Respected,Tough grader,Gives good feedback,Lots of homework,Test heavy,Get ready to read,Skip class? You won't pass.,Lecture heavy,Inspirational,Clear grading criteria,Amazing lectures,Respected,Amazing lectures,Caring,Respected,Skip class? You won't pass.,Amazing lectures,Respected,Graded by few things,Group projects,LOTS OF HOMEWORK,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,Gives good feedback,Hilarious,Caring,Respected,ACCESSIBLE OUTSIDE CLASS,Amazing lectures,GRADED BY FEW THINGS,Amazing lectures,Caring,SO MANY PAPERS,Clear grading criteria,GROUP PROJECTS,Skip class? You won't pass.,Clear grading criteria,Amazing lectures,GRADED BY FEW THINGS,GROUP PROJECTS,LECTURE HEAVY,Respected,Skip class? You won't pass.,Amazing lectures"
1980,902483,122,Johnson &amp; Wales University,"Drohan, Kathleen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=902483&showMyProfs=true,47,80,1.8,4.1,0.54252856,"Caring,EXTRA CREDIT,Would take again,Gives good feedback,Respected,Inspirational,Hilarious,EXTRA CREDIT,Gives good feedback,Respected,Hilarious,Gives good feedback,Respected,Accessible outside class,Gives good feedback,Inspirational,Amazing lectures,Gives good feedback,Inspirational,Clear grading criteria,Hilarious,GRADED BY FEW THINGS,Caring,Gives good feedback,Caring,EXTRA CREDIT,Respected,Clear grading criteria,Caring"
1171,2069288,59,Central Michigan University,"Hussein, Nizar",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069288&showMyProfs=true,32,84,1.8,4.1,0.45294894,"Respected,Inspirational,Caring,Hilarious,Accessible outside class,Respected,Accessible outside class,Inspirational,Respected,Accessible outside class,Inspirational,Respected,Inspirational,Amazing lectures,Respected,Inspirational,Caring,Participation matters,Amazing lectures,Gives good feedback,Accessible outside class,Participation matters,Amazing lectures,Inspirational,Hilarious,Caring,Gives good feedback,Accessible outside class,Amazing lectures,Gives good feedback,Respected,Participation matters,Graded by few things,Beware of pop quizzes,EXTRA CREDIT,Respected,Inspirational,Caring,Respected,Inspirational,Caring,Respected,Hilarious,Caring,Caring,Would take again,Respected,Hilarious,Caring,Inspirational,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,Respected,ACCESSIBLE OUTSIDE CLASS,Hilarious,Respected,ACCESSIBLE OUTSIDE CLASS,Caring,Gives good feedback,Respected,Amazing lectures,Respected,Hilarious,Caring,Respected,Inspirational,EXTRA CREDIT,Inspirational,Hilarious,GROUP PROJECTS,Hilarious,Caring,EXTRA CREDIT"
245,2357990,23,Auburn University,"Gaillard, Nicole",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2357990&showMyProfs=true,8,88,1.9,4.1,0.36120135,"Graded by few things,Participation matters,Amazing lectures,Clear grading criteria,Gives good feedback,Graded by few things,Test heavy,Tough grader,Lots of homework,Participation matters,Inspirational,Gives good feedback,Graded by few things,Clear grading criteria,Gives good feedback,GRADED BY FEW THINGS,Caring,Respected,Inspirational,Amazing lectures,Clear grading criteria,Hilarious,Amazing lectures,Participation matters,Caring,GROUP PROJECTS"
1256,277729,64,University of Nevada--Las Vegas,"Peck, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=277729&showMyProfs=true,51,88,2,4.1,0.36377091,"Skip class? You won't pass.,Participation matters,Lecture heavy,Get ready to read,Clear grading criteria,Skip class? You won't pass.,Lecture heavy,Caring,Participation matters,Skip class? You won't pass.,Lecture heavy,Participation matters,Skip class? You won't pass.,Hilarious,TEST HEAVY,LECTURE HEAVY,Participation matters,Skip class? You won't pass.,Clear grading criteria,Skip class? You won't pass.,Respected,Clear grading criteria,Caring,CARES ABOUT STUDENTS,Participation matters,Skip class? You won't pass."
268,1582748,24,University of Delaware,"Sullivan, Bill",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1582748&showMyProfs=true,7,100,1.4,4.1,0.62501604,"Respected,Group projects,Gives good feedback,Caring,Amazing lectures,Gives good feedback,Respected,Caring,Gives good feedback,Respected,Amazing lectures,Graded by few things,Group projects,Respected,Caring"
380,705858,30,University of South Carolina,"Norris, Dan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=705858&showMyProfs=true,32,100,2.8,4.1,0.3836308,"EXTRA CREDIT,Gives good feedback,Inspirational,Respected,Test heavy,Gives good feedback,Accessible outside class,Tough grader,Participation matters,Inspirational,Caring,Tough Grader,Gives good feedback,Amazing lectures,Gives good feedback,Respected,Inspirational,Gives good feedback,Respected,Inspirational,Respected,TEST HEAVY,EXTRA CREDIT,TEST HEAVY,Caring,EXTRA CREDIT,EXTRA CREDIT,Get ready to read,TEST HEAVY,EXTRA CREDIT"
510,107328,37,San Diego State University,"Testa, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=107328&showMyProfs=true,45,100,2.9,4.1,0.38577122,"Tough grader,Participation matters,Gives good feedback,Skip class? You won't pass.,Tests are tough,Tough Grader,Caring,GROUP PROJECTS,Tough Grader,Gives good feedback,Participation matters"
685,2368405,41,University of Central Florida,"Seltzer, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2368405&showMyProfs=true,7,100,1.6,4.1,0.45540599,"Participation matters,Caring,Accessible outside class,Group projects,Amazing lectures,Accessible outside class,Participation matters,Amazing lectures,Respected,Participation matters,Caring,Clear grading criteria,Caring,Accessible outside class,Participation matters,Caring,Accessible outside class,Participation matters,Caring,Participation matters,Caring,GROUP PROJECTS,Participation matters,GRADED BY FEW THINGS,GROUP PROJECTS"
1446,737852,68,North Dakota State University,"Braaten, Ann",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=737852&showMyProfs=true,8,100,3.1,4.1,0.45596447,"Get ready to read,Caring,Lecture heavy,Tough grader,Participation matters,Gives good feedback,Get ready to read,Caring,LOTS OF HOMEWORK,TEST HEAVY,LECTURE HEAVY"
1836,1448661,101,University of New Haven,"Hecht, Joshua",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1448661&showMyProfs=true,5,100,3.2,4.1,0.40096535,"Gives good feedback,Amazing lectures,Inspirational,Hilarious,Respected,Gives good feedback,Hilarious,Amazing lectures"
1919,1698222,109,University of Wisconsin--Stout,"Kwosek, Craig",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1698222&showMyProfs=true,6,100,3,4.1,0.48994881,"Gives good feedback,Get ready to read,Respected,Group projects,Clear grading criteria,Gives good feedback,Lots of homework,Get ready to read,Gives good feedback,Respected,Caring,Gives good feedback,Respected,Clear grading criteria,Gives good feedback,Get ready to read,GROUP PROJECTS"
14,906514,7,Cornell University,"Ma, Qing",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=906514&showMyProfs=true,7,,3,4.1,0.2887989,
159,531473,16,Pennsylvania State University--University Park,"Lovell, Stevie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=531473&showMyProfs=true,15,,1.7,4.1,0.26778217,"Get ready to read,Hilarious,Caring"
207,1649737,19,University of Massachusetts--Amherst,"Salvador, Rommel",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1649737&showMyProfs=true,11,,2.6,4.1,0.4067566,
262,104305,24,University of Delaware,"Cobanoglu, Cihan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=104305&showMyProfs=true,19,,3,4.1,0.36910938,
551,1066324,39,University of New Hampshire,"Lindblade, Carl",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1066324&showMyProfs=true,5,,1.6,4.1,0.41366667,
594,282890,41,University of Central Florida,"DiPietro, Robin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=282890&showMyProfs=true,36,,3.1,4.1,0.39843241,"Tough grader,Tests are tough,Lecture heavy"
665,1063943,41,University of Central Florida,"Lebruto, Elizabeth",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1063943&showMyProfs=true,9,,1.6,4.1,0.33381779,
826,1630252,46,Ohio University,"Silver, Alan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1630252&showMyProfs=true,10,,2.2,4.1,0.18027375,"Would take again,Gives good feedback,Caring"
867,1428560,47,University of Houston,"Eilmann, Greg",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1428560&showMyProfs=true,5,,2,4.1,0.15945501,
1076,1266961,51,Georgia State University,"Douds, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1266961&showMyProfs=true,11,,2.9,4.1,0.37702009,"Would take again,Gives good feedback,Respected"
1449,327470,68,North Dakota State University,"Wolfe, Kara",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=327470&showMyProfs=true,7,,2.1,4.1,0.24175834,
1652,274868,86,Grand Valley State University,"Stansbie, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=274868&showMyProfs=true,33,,2.6,4.1,0.42801764,
1904,509053,109,University of Wisconsin--Stout,"Holland, Joseph",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=509053&showMyProfs=true,14,,1.9,4.1,0.47614839,
1940,835200,111,SUNY--Plattsburgh,"Guydosh, Ray",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=835200&showMyProfs=true,5,,2.6,4.1,0.37099999,
1659,2129496,86,Grand Valley State University,"Sharpe, Sarah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2129496&showMyProfs=true,7,40,2,4,0.4110066,"Hilarious,Group projects,Tests? Not many,Would take again,Caring,GROUP PROJECTS,Tests? Not many,GRADED BY FEW THINGS,LECTURE HEAVY,Respected,Get ready to read,Hilarious,Hilarious,Caring,GROUP PROJECTS"
516,325235,37,San Diego State University,"Sayer, Tom",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=325235&showMyProfs=true,11,50,1.7,4,0.55555796,"Get ready to read,Participation matters,EXTRA CREDIT,Clear grading criteria,Tests? Not many,Get ready to read,Graded by few things,Lecture heavy,Participation matters,Clear grading criteria,EXTRA CREDIT"
923,1619092,48,Florida International University,"Piras, Alessandra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1619092&showMyProfs=true,12,50,2.2,4,0.32724172,"Participation matters,Tough grader,Get ready to read,Group projects,Clear grading criteria,Accessible outside class,Group projects,Tough grader,Tough Grader,Participation matters,GROUP PROJECTS"
946,649851,48,Florida International University,"Fagnan, Dawn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=649851&showMyProfs=true,5,50,1.4,4,0.3511074,
1141,696331,56,Texas Tech University,"Adams, Charles",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=696331&showMyProfs=true,21,50,3.1,4,0.41484635,"Skip class? You won't pass.,Respected,Tough grader,EXTRA CREDIT,Get ready to read,Respected,Inspirational,Clear grading criteria,Skip class? You won't pass.,GRADED BY FEW THINGS,LECTURE HEAVY,Respected,Amazing lectures,Tough Grader,Respected,Skip class? You won't pass."
2049,563053,126,Youngstown State University,"Zetts, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=563053&showMyProfs=true,22,50,2.9,4,0.19783402,"Get ready to read,Skip class? You won't pass.,Lecture heavy,Participation matters,Tests are tough,Respected,Clear grading criteria,LECTURE HEAVY,Get ready to read,Skip class? You won't pass.,LECTURE HEAVY,Get ready to read,Skip class? You won't pass.,LECTURE HEAVY,Get ready to read,Hilarious,Tests are tough"
2146,318657,142,Missouri State University,"Crafts, Dan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=318657&showMyProfs=true,23,60,2.5,4,0.32882735,"Gives good feedback,Lecture heavy,Participation matters,Group projects,Tough grader,Gives good feedback,Test heavy,Lecture heavy,Participation matters,Group projects,Lecture heavy,Tough Grader,Gives good feedback,SO MANY PAPERS,Participation matters,EXTRA CREDIT,LECTURE HEAVY,Gives good feedback,Skip class? You won't pass.,GROUP PROJECTS"
445,1840796,31,DePaul University,"Barker, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1840796&showMyProfs=true,27,64,2,4,0.47932236,"Respected,Clear grading criteria,Participation matters,Group projects,Gives good feedback,Get ready to read,Caring,Accessible outside class,Clear grading criteria,Gives good feedback,ACCESSIBLE OUTSIDE CLASS,Caring,Respected,Participation matters,Inspirational,Tough Grader,Participation matters,LECTURE HEAVY,Participation matters,SO MANY PAPERS,GROUP PROJECTS,Gives good feedback,Participation matters,GROUP PROJECTS,Gives good feedback,Respected,Participation matters,Gives good feedback,Respected,Caring"
165,1949696,16,Pennsylvania State University--University Park,"Cliette, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1949696&showMyProfs=true,13,67,3,4,0.32566201,"Respected,Participation matters,Inspirational,Get ready to read,Amazing lectures,Respected,Test heavy,Hilarious,Respected,Amazing lectures,Caring,Test heavy,Participation matters,Beware of pop quizzes,Lecture heavy,Participation matters,Skip class? You won't pass.,Amazing lectures,Inspirational,Amazing lectures,LECTURE HEAVY,Gives good feedback,Participation matters,Inspirational,Get ready to read,Skip class? You won't pass.,LOTS OF HOMEWORK,Tough Grader,Respected,Get ready to read"
692,2048333,41,University of Central Florida,"Harker, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2048333&showMyProfs=true,6,67,1.3,4,0.34173503,
906,974639,48,Florida International University,"Cilli, Joseph",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=974639&showMyProfs=true,25,67,2.8,4,0.34876387,"Get ready to read,Tough grader,Skip class? You won't pass.,Would take again,Gives good feedback,Lots of homework,Get ready to read,So many papers,Skip class? You won't pass."
1752,622790,94,CUNY--New York City College of Technology,"Muzio Jr., John V.",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=622790&showMyProfs=true,21,67,2,4,0.42960201,"Lots of homework,Gives good feedback,Tough grader,Clear grading criteria,Get ready to read,Gives good feedback,Lots of homework,Graded by few things,Tough Grader,Gives good feedback,Get ready to read,Tough Grader,Gives good feedback,LOTS OF HOMEWORK"
1907,478406,109,University of Wisconsin--Stout,"D'Souza, Peter",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=478406&showMyProfs=true,13,67,2.9,4,0.40603801,"Skip class? You won't pass.,Caring,Graded by few things,Skip class? You won't pass.,GRADED BY FEW THINGS,Caring"
1977,362513,122,Johnson &amp; Wales University,"Wahl, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=362513&showMyProfs=true,54,67,2.2,4,0.4367767,"Group projects,Respected,EXTRA CREDIT,Tough grader,Participation matters,Group projects,Caring,EXTRA CREDIT,Respected,Participation matters,GROUP PROJECTS,Respected,Clear grading criteria,Hilarious"
1660,2316590,86,Grand Valley State University,"Jacobs, Jeff",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2316590&showMyProfs=true,7,72,2.3,4,0.3827537,"Hilarious,Amazing lectures,Gives good feedback,Inspirational,Caring,Skip class? You won't pass.,Hilarious,Gives good feedback,Respected,Gives good feedback,Hilarious,Caring,Inspirational,Hilarious,Amazing lectures,Respected,Inspirational,Amazing lectures,Participation matters,Hilarious,Caring"
1696,2019477,87,San Francisco State University,"Shroder, Laura",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2019477&showMyProfs=true,8,72,2.9,4,0.42218573,"Tough grader,Participation matters,Skip class? You won't pass.,Inspirational,Caring,Participation matters,ACCESSIBLE OUTSIDE CLASS,Caring,Respected,Participation matters,Inspirational,Gives good feedback,Respected,Hilarious,Tough Grader,Skip class? You won't pass.,LOTS OF HOMEWORK,Tough Grader,Skip class? You won't pass.,GRADED BY FEW THINGS"
387,975903,30,University of South Carolina,"Xanthakos, Janna",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=975903&showMyProfs=true,21,75,1.9,4,0.38754656,"EXTRA CREDIT,Clear grading criteria,Would take again,Caring,Respected,Respected,Skip class? You won't pass.,Clear grading criteria,Skip class? You won't pass.,Clear grading criteria,Caring,Graded by few things,Lecture heavy,Caring,Gives good feedback,Inspirational,EXTRA CREDIT,EXTRA CREDIT,Clear grading criteria"
